timestamp,value
354.0,0.8966410367852359
355.0,0.8980275757606156
356.0,0.8994052515663711
357.0,0.9007740506053981
358.0,0.9021339593682028
359.0,0.9034849644330348
360.0,0.9048270524660196
361.0,0.9061602102212899
362.0,0.907484424541117
363.0,0.9087996823560401
364.0,0.9101059706849958
365.0,0.9114032766354453
366.0,0.9126915874035028
367.0,0.9139708902740612
368.0,0.9152411726209175
369.0,0.916502421906898
370.0,0.9177546256839811
371.0,0.9189977715934213
372.0,0.9202318473658704
373.0,0.9214568408214985
374.0,0.9226727398701148
375.0,0.9238795325112867
376.0,0.925077206834458
377.0,0.9262657510190666
378.0,0.9274451533346614
379.0,0.9286154021410173
380.0,0.9297764858882515
381.0,0.9309283931169358
382.0,0.932071112458211
383.0,0.9332046326338985
384.0,0.934328942456612
385.0,0.9354440308298674
386.0,0.9365498867481924
387.0,0.9376464992972356
388.0,0.9387338576538741
389.0,0.9398119510863198
390.0,0.9408807689542256
391.0,0.9419403007087906
392.0,0.9429905358928644
393.0,0.9440314641410498
394.0,0.9450630751798048
395.0,0.9460853588275453
396.0,0.9470983049947443
397.0,0.948101903684032
398.0,0.9490961449902946
399.0,0.9500810191007717
400.0,0.9510565162951535
401.0,0.9520226269456766
402.0,0.9529793415172189
403.0,0.9539266505673936
404.0,0.954864544746643
405.0,0.9557930147983301
406.0,0.9567120515588305
407.0,0.9576216459576222
408.0,0.9585217890173758
409.0,0.9594124718540429
410.0,0.9602936856769431
411.0,0.9611654217888519
412.0,0.9620276715860859
413.0,0.9628804265585876
414.0,0.9637236782900097
415.0,0.9645574184577981
416.0,0.9653816388332739
417.0,0.9661963312817147
418.0,0.967001487762435
419.0,0.9677971003288655
420.0,0.9685831611286311
421.0,0.9693596624036293
422.0,0.9701265964901059
423.0,0.970883955818731
424.0,0.9716317329146739
425.0,0.9723699203976766
426.0,0.9730985109821265
427.0,0.9738174974771289
428.0,0.9745268727865771
429.0,0.9752266299092234
430.0,0.9759167619387474
431.0,0.9765972620638246
432.0,0.9772681235681935
433.0,0.9779293398307218
434.0,0.9785809043254721
435.0,0.9792228106217657
436.0,0.9798550523842469
437.0,0.9804776233729444
438.0,0.9810905174433341
439.0,0.9816937285463989
440.0,0.9822872507286887
441.0,0.9828710781323792
442.0,0.9834452049953297
443.0,0.9840096256511397
444.0,0.9845643345292053
445.0,0.985109326154774
446.0,0.985644595148998
447.0,0.9861701362289889
448.0,0.986685944207868
449.0,0.9871920139948193
450.0,0.9876883405951378
451.0,0.9881749191102805
452.0,0.9886517447379141
453.0,0.9891188127719618
454.0,0.9895761186026509
455.0,0.9900236577165575
456.0,0.9904614256966512
457.0,0.9908894182223387
458.0,0.9913076310695066
459.0,0.9917160601105629
460.0,0.9921147013144779
461.0,0.9925035507468237
462.0,0.9928826045698137
463.0,0.9932518590423394
464.0,0.9936113105200084
465.0,0.9939609554551797
466.0,0.9943007903969989
467.0,0.9946308119914323
468.0,0.9949510169813002
469.0,0.9952614022063083
470.0,0.99556196460308
471.0,0.9958527012051857
472.0,0.9961336091431725
473.0,0.9964046856445924
474.0,0.9966659280340299
475.0,0.996917333733128
476.0,0.9971589002606139
477.0,0.9973906252323237
478.0,0.9976125063612252
479.0,0.9978245414574415
480.0,0.9980267284282716
481.0,0.9982190652782118
482.0,0.998401550108975
483.0,0.9985741811195097
484.0,0.9987369566060175
485.0,0.99888987496197
486.0,0.9990329346781247
487.0,0.9991661343425401
488.0,0.9992894726405892
489.0,0.9994029483549729
490.0,0.9995065603657316
491.0,0.9996003076502565
492.0,0.9996841892832999
493.0,0.999758204436984
494.0,0.999822352380809
495.0,0.9998766324816606
496.0,0.9999210442038161
497.0,0.9999555871089498
498.0,0.9999802608561371
499.0,0.9999950652018582
500.0,1.0
501.0,0.9999950652018582
502.0,0.9999802608561371
503.0,0.9999555871089498
504.0,0.9999210442038161
505.0,0.9998766324816606
506.0,0.999822352380809
507.0,0.999758204436984
508.0,0.9996841892832999
509.0,0.9996003076502565
510.0,0.9995065603657316
511.0,0.9994029483549729
512.0,0.9992894726405892
513.0,0.9991661343425401
514.0,0.9990329346781247
515.0,0.99888987496197
516.0,0.9987369566060175
517.0,0.9985741811195098
518.0,0.998401550108975
519.0,0.9982190652782118
520.0,0.9980267284282716
521.0,0.9978245414574415
522.0,0.9976125063612252
523.0,0.9973906252323237
524.0,0.9971589002606139
525.0,0.996917333733128
526.0,0.9966659280340299
527.0,0.9964046856445924
528.0,0.9961336091431725
529.0,0.9958527012051857
530.0,0.99556196460308
531.0,0.9952614022063083
532.0,0.9949510169813002
533.0,0.9946308119914323
534.0,0.9943007903969989
535.0,0.9939609554551797
536.0,0.9936113105200084
537.0,0.9932518590423394
538.0,0.9928826045698137
539.0,0.9925035507468237
540.0,0.9921147013144778
541.0,0.9917160601105628
542.0,0.9913076310695066
543.0,0.9908894182223387
544.0,0.9904614256966512
545.0,0.9900236577165575
546.0,0.9895761186026509
547.0,0.9891188127719618
548.0,0.988651744737914
549.0,0.9881749191102804
550.0,0.9876883405951378
551.0,0.9871920139948192
552.0,0.986685944207868
553.0,0.9861701362289889
554.0,0.985644595148998
555.0,0.9851093261547739
556.0,0.9845643345292053
557.0,0.9840096256511397
558.0,0.9834452049953296
559.0,0.9828710781323792
560.0,0.9822872507286887
561.0,0.9816937285463989
562.0,0.9810905174433341
563.0,0.9804776233729444
564.0,0.9798550523842469
565.0,0.9792228106217657
566.0,0.9785809043254721
567.0,0.9779293398307218
568.0,0.9772681235681935
569.0,0.9765972620638246
570.0,0.9759167619387474
571.0,0.9752266299092234
572.0,0.9745268727865771
573.0,0.9738174974771289
574.0,0.9730985109821265
575.0,0.9723699203976767
576.0,0.971631732914674
577.0,0.970883955818731
578.0,0.9701265964901058
579.0,0.9693596624036293
580.0,0.9685831611286311
581.0,0.9677971003288655
582.0,0.967001487762435
583.0,0.9661963312817147
584.0,0.9653816388332739
585.0,0.9645574184577981
586.0,0.9637236782900097
587.0,0.9628804265585876
588.0,0.9620276715860859
589.0,0.9611654217888519
590.0,0.9602936856769431
591.0,0.9594124718540428
592.0,0.958521789017376
593.0,0.9576216459576222
594.0,0.9567120515588304
595.0,0.9557930147983301
596.0,0.954864544746643
597.0,0.9539266505673936
598.0,0.9529793415172187
599.0,0.9520226269456766
600.0,0.9510565162951535
601.0,0.9500810191007717
602.0,0.9490961449902946
603.0,0.948101903684032
604.0,0.9470983049947442
605.0,0.9460853588275453
606.0,0.9450630751798048
607.0,0.9440314641410497
608.0,0.9429905358928644
609.0,0.9419403007087906
610.0,0.9408807689542255
611.0,0.9398119510863197
612.0,0.9387338576538741
613.0,0.9376464992972356
614.0,0.9365498867481923
615.0,0.9354440308298673
616.0,0.934328942456612
617.0,0.9332046326338986
618.0,0.932071112458211
619.0,0.9309283931169358
620.0,0.9297764858882513
621.0,0.9286154021410173
622.0,0.9274451533346613
623.0,0.9262657510190666
624.0,0.925077206834458
625.0,0.9238795325112867
626.0,0.9226727398701149
627.0,0.9214568408214985
628.0,0.9202318473658704
629.0,0.9189977715934213
630.0,0.9177546256839811
631.0,0.9165024219068979
632.0,0.9152411726209175
633.0,0.9139708902740612
634.0,0.9126915874035029
635.0,0.9114032766354453
636.0,0.9101059706849957
637.0,0.90879968235604
638.0,0.9074844245411169
639.0,0.9061602102212899
640.0,0.9048270524660195
641.0,0.9034849644330348
642.0,0.9021339593682027
643.0,0.9007740506053981
644.0,0.899405251566371
645.0,0.8980275757606156
646.0,0.8966410367852358
647.0,0.8952456483248117
648.0,0.8938414241512639
649.0,0.8924283781237179
650.0,0.8910065241883679
651.0,0.8895758763783379
652.0,0.8881364488135446
653.0,0.8866882557005564
654.0,0.8852313113324553
655.0,0.8837656300886935
656.0,0.8822912264349533
657.0,0.8808081149230037
658.0,0.8793163101905562
659.0,0.8778158269611217
660.0,0.8763066800438635
661.0,0.8747888843334528
662.0,0.87326245480992
663.0,0.8717274065385089
664.0,0.8701837546695257
665.0,0.8686315144381912
666.0,0.8670707011644901
667.0,0.8655013302530189
668.0,0.8639234171928354
669.0,0.8623369775573039
670.0,0.8607420270039436
671.0,0.8591385812742722
672.0,0.8575266561936522
673.0,0.8559062676711331
674.0,0.8542774316992952
675.0,0.8526401643540923
676.0,0.8509944817946917
677.0,0.8493404002633166
678.0,0.8476779360850831
679.0,0.8460071056678422
680.0,0.8443279255020152
681.0,0.8426404121604322
682.0,0.8409445822981692
683.0,0.8392404526523817
684.0,0.8375280400421418
685.0,0.8358073613682702
686.0,0.8340784336131712
687.0,0.8323412738406633
688.0,0.8305958991958127
689.0,0.828842326904762
690.0,0.8270805742745617
691.0,0.8253106586929997
692.0,0.8235325976284273
693.0,0.8217464086295903
694.0,0.8199521093254523
695.0,0.8181497174250234
696.0,0.8163392507171838
697.0,0.8145207270705094
698.0,0.8126941644330941
699.0,0.8108595808323734
700.0,0.8090169943749475
701.0,0.8071664232464002
702.0,0.805307885711122
703.0,0.8034414001121275
704.0,0.8015669848708765
705.0,0.7996846584870904
706.0,0.797794439538571
707.0,0.7958963466810159
708.0,0.7939903986478353
709.0,0.7920766142499671
710.0,0.7901550123756903
711.0,0.7882256119904401
712.0,0.7862884321366188
713.0,0.78434349193341
714.0,0.7823908105765882
715.0,0.7804304073383297
716.0,0.7784623015670235
717.0,0.7764865126870785
718.0,0.7745030601987338
719.0,0.7725119636778643
720.0,0.7705132427757893
721.0,0.7685069172190765
722.0,0.7664930068093498
723.0,0.7644715314230917
724.0,0.7624425110114478
725.0,0.760405965600031
726.0,0.7583619152887218
727.0,0.756310380251472
728.0,0.7542513807361036
729.0,0.7521849370641114
730.0,0.7501110696304594
731.0,0.7480297989033825
732.0,0.7459411454241822
733.0,0.743845129807025
734.0,0.7417417727387392
735.0,0.7396310949786096
736.0,0.7375131173581739
737.0,0.7353878607810157
738.0,0.73325534622256
739.0,0.7311155947298642
740.0,0.7289686274214114
741.0,0.7268144654869029
742.0,0.7246531301870466
743.0,0.7224846428533499
744.0,0.7203090248879067
745.0,0.7181262977631888
746.0,0.715936483021831
747.0,0.7137396022764213
748.0,0.7115356772092855
749.0,0.7093247295722738
750.0,0.7071067811865476
751.0,0.7048818539423612
752.0,0.7026499697988492
753.0,0.7004111507838062
754.0,0.6981654189934726
755.0,0.6959127965923141
756.0,0.6936533058128049
757.0,0.6913869689552065
758.0,0.6891138083873484
759.0,0.6868338465444083
760.0,0.6845471059286885
761.0,0.6822536091093965
762.0,0.679953378722419
763.0,0.6776464374701022
764.0,0.6753328081210246
765.0,0.6730125135097733
766.0,0.6706855765367201
767.0,0.6683520201677929
768.0,0.6660118674342517
769.0,0.6636651414324584
770.0,0.6613118653236518
771.0,0.6589520623337167
772.0,0.6565857557529564
773.0,0.6542129689358612
774.0,0.6518337253008787
775.0,0.6494480483301838
776.0,0.6470559615694442
777.0,0.6446574886275914
778.0,0.6422526531765842
779.0,0.6398414789511784
780.0,0.6374239897486895
781.0,0.6350002094287606
782.0,0.6325701619131245
783.0,0.630133871185369
784.0,0.6276913612907006
785.0,0.6252426563357051
786.0,0.6227877804881126
787.0,0.6203267579765559
788.0,0.6178596130903343
789.0,0.6153863701791716
790.0,0.6129070536529764
791.0,0.6104216879816026
792.0,0.6079302976946053
793.0,0.6054329073810014
794.0,0.6029295416890246
795.0,0.600420225325884
796.0,0.5979049830575187
797.0,0.5953838397083548
798.0,0.5928568201610593
799.0,0.5903239493562945
800.0,0.5877852522924732
801.0,0.58524075402551
802.0,0.5826904796685761
803.0,0.5801344543918492
804.0,0.5775727034222676
805.0,0.5750052520432783
806.0,0.5724321255945908
807.0,0.5698533494719239
808.0,0.5672689491267564
809.0,0.5646789500660772
810.0,0.5620833778521305
811.0,0.559482258102167
812.0,0.5568756164881878
813.0,0.554263478736694
814.0,0.55164587062843
815.0,0.5490228179981317
816.0,0.5463943467342692
817.0,0.5437604827787924
818.0,0.5411212521268759
819.0,0.53847668082666
820.0,0.5358267949789967
821.0,0.5331716207371884
822.0,0.530511184306734
823.0,0.5278455119450666
824.0,0.5251746299612956
825.0,0.5224985647159489
826.0,0.5198173426207093
827.0,0.5171309901381572
828.0,0.5144395337815063
829.0,0.5117430001143449
830.0,0.5090414157503711
831.0,0.5063348073531325
832.0,0.5036232016357609
833.0,0.5009066253607098
834.0,0.4981851053394909
835.0,0.4954586684324074
836.0,0.4927273415482916
837.0,0.4899911516442364
838.0,0.4872501257253323
839.0,0.4845042908443977
840.0,0.4817536741017152
841.0,0.4789983026447611
842.0,0.476238203667939
843.0,0.4734734044123122
844.0,0.4707039321653324
845.0,0.4679298142605734
846.0,0.46515107807745815
847.0,0.46236775104099176
848.0,0.459579860621488
849.0,0.4567874343342994
850.0,0.45399049973954686
851.0,0.4511890844418449
852.0,0.4483832160900323
853.0,0.4455729223768961
854.0,0.44275823103890155
855.0,0.4399391698559149
856.0,0.4371157666509329
857.0,0.43428804928980475
858.0,0.43145604568095886
859.0,0.42861978377512844
860.0,0.4257792915650725
861.0,0.4229345970853033
862.0,0.4200857284118061
863.0,0.4172327136617653
864.0,0.4143755809932839
865.0,0.4115143586051087
866.0,0.40864907473634915
867.0,0.40577975766619984
868.0,0.40290643571366275
869.0,0.4000291372372646
870.0,0.3971478906347806
871.0,0.3942627243429508
872.0,0.39137366683720237
873.0,0.3884807466313662
874.0,0.3855839922773965
875.0,0.3826834323650899
876.0,0.379779095521801
877.0,0.3768710104121627
878.0,0.3739592057378003
879.0,0.371043710237051
880.0,0.36812455268467775
881.0,0.36520176189158776
882.0,0.3622753667045458
883.0,0.3593453960058906
884.0,0.3564118787132508
885.0,0.353474843779257
886.0,0.350534320191259
887.0,0.34759033697103686
888.0,0.34464292317451706
889.0,0.3416921078914831
890.0,0.3387379202452913
891.0,0.33578038939258076
892.0,0.3328195445229865
893.0,0.32985541485885295
894.0,0.3268880296549423
895.0,0.32391741819814945
896.0,0.32094360980720926
897.0,0.3179666338324109
898.0,0.31498651965530455
899.0,0.31200329668841476
900.0,0.3090169943749475
901.0,0.3060276421885006
902.0,0.30303526963277405
903.0,0.3000399062412761
904.0,0.2970415815770349
905.0,0.2940403252323037
906.0,0.29103616682827177
907.0,0.2880291360147693
908.0,0.28501926246997605
909.0,0.2820065759001295
910.0,0.2789911060392291
911.0,0.27597288264874575
912.0,0.27295193551732505
913.0,0.2699282944604963
914.0,0.2669019893203753
915.0,0.2638730499653728
916.0,0.26084150628989705
917.0,0.25780738821405974
918.0,0.25477072568338227
919.0,0.25173154866849695
920.0,0.24868988716485482
921.0,0.24564577119242612
922.0,0.2425992307954074
923.0,0.23955029604192157
924.0,0.2364989970237246
925.0,0.23344536385590553
926.0,0.23038942667659046
927.0,0.2273312156466465
928.0,0.224270760949381
929.0,0.22120809279024714
930.0,0.21814324139654231
931.0,0.21507623701711334
932.0,0.2120071099220548
933.0,0.20893589040241162
934.0,0.2058626087698814
935.0,0.20278729535651233
936.0,0.19970998051440705
937.0,0.19663069461541985
938.0,0.19354946805086026
939.0,0.19046633123118964
940.0,0.18738131458572457
941.0,0.18429444856233343
942.0,0.18120576362713725
943.0,0.17811529026421022
944.0,0.17502305897527587
945.0,0.17192910027940958
946.0,0.16883344471273365
947.0,0.16573612282811967
948.0,0.16263716519488333
949.0,0.15953660239848622
950.0,0.15643446504023098
951.0,0.1533307837369605
952.0,0.15022558912075712
953.0,0.1471189118386372
954.0,0.14401078255225216
955.0,0.14090123193758242
956.0,0.13779029068463802
957.0,0.13467798949715276
958.0,0.1315643590922824
959.0,0.12844943020030294
960.0,0.1253332335643041
961.0,0.12221579993988949
962.0,0.11909716009486954
963.0,0.11597734480896137
964.0,0.11285638487348143
965.0,0.10973431109104521
966.0,0.10661115427526005
967.0,0.10348694525042242
968.0,0.10036171485121498
969.0,0.09723549392239916
970.0,0.09410831331851435
971.0,0.0909802039035697
972.0,0.08785119655074315
973.0,0.08472132214207317
974.0,0.08159061156815747
975.0,0.07845909572784507
976.0,0.0753268055279326
977.0,0.07219377188286066
978.0,0.06906002571440562
979.0,0.06592559795137787
980.0,0.06279051952931314
981.0,0.059654821390170656
982.0,0.056518534482024235
983.0,0.05338168975876038
984.0,0.05024431817976966
985.0,0.04710645070964251
986.0,0.04396811831786495
987.0,0.0408293519785098
988.0,0.037690182669934534
989.0,0.034550641374472016
990.0,0.031410759078128236
991.0,0.02827056677027339
992.0,0.02513009544333737
993.0,0.021989376092505196
994.0,0.018848439715408016
995.0,0.01570731731182071
996.0,0.012566039883352392
997.0,0.009424638433143987
998.0,0.006283143965558683
999.0,0.0031415874858794902
1000.0,1.2246467991473532e-16
1001.0,-0.0031415874858796893
1002.0,-0.006283143965558882
1003.0,-0.009424638433144186
1004.0,-0.012566039883352592
1005.0,-0.015707317311820908
1006.0,-0.018848439715408213
1007.0,-0.021989376092505394
1008.0,-0.02513009544333757
1009.0,-0.028270566770273148
1010.0,-0.03141075907812844
1011.0,-0.03455064137447222
1012.0,-0.037690182669934735
1013.0,-0.040829351978509995
1014.0,-0.04396811831786515
1015.0,-0.047106450709642714
1016.0,-0.05024431817976942
1017.0,-0.05338168975876058
1018.0,-0.056518534482024436
1019.0,-0.05965482139017086
1020.0,-0.06279051952931335
1021.0,-0.06592559795137808
1022.0,-0.06906002571440581
1023.0,-0.07219377188286087
1024.0,-0.07532680552793279
1025.0,-0.07845909572784482
1026.0,-0.08159061156815768
1027.0,-0.08472132214207337
1028.0,-0.08785119655074335
1029.0,-0.0909802039035699
1030.0,-0.09410831331851455
1031.0,-0.09723549392239937
1032.0,-0.10036171485121517
1033.0,-0.10348694525042261
1034.0,-0.1066111542752598
1035.0,-0.10973431109104541
1036.0,-0.11285638487348164
1037.0,-0.11597734480896156
1038.0,-0.11909716009486973
1039.0,-0.12221579993988968
1040.0,-0.12533323356430429
1041.0,-0.1284494302003027
1042.0,-0.13156435909228262
1043.0,-0.1346779894971525
1044.0,-0.13779029068463822
1045.0,-0.1409012319375826
1046.0,-0.14401078255225236
1047.0,-0.1471189118386374
1048.0,-0.1502255891207573
1049.0,-0.1533307837369607
1050.0,-0.15643446504023073
1051.0,-0.15953660239848644
1052.0,-0.16263716519488353
1053.0,-0.16573612282811986
1054.0,-0.16883344471273384
1055.0,-0.17192910027940977
1056.0,-0.1750230589752761
1057.0,-0.1781152902642104
1058.0,-0.18120576362713745
1059.0,-0.1842944485623332
1060.0,-0.18738131458572477
1061.0,-0.19046633123118983
1062.0,-0.19354946805086046
1063.0,-0.19663069461542004
1064.0,-0.19970998051440725
1065.0,-0.20278729535651252
1066.0,-0.2058626087698812
1067.0,-0.2089358904024118
1068.0,-0.21200710992205454
1069.0,-0.21507623701711354
1070.0,-0.2181432413965425
1071.0,-0.22120809279024733
